Date,AUT_BAJAJ-AUTO.NS,AUT_EICHERMOT.NS,AUT_HEROMOTOCO.NS,AUT_M&M.NS,AUT_MARUTI.NS,AUT_TATAMOTORS.NS,CAP_BEL.NS,CND_ASIANPAINT.NS,CND_TITAN.NS,CON_GRASIM.NS,CON_ULTRACEMCO.NS,CSR_TRENT.NS,CST_LT.NS,FIN_AXISBANK.NS,FIN_BAJAJFINSV.NS,FIN_BAJFINANCE.NS,FIN_HDFCBANK.NS,FIN_HDFCLIFE.NS,FIN_ICICIBANK.NS,FIN_INDUSINDBK.NS,FIN_KOTAKBANK.NS,FIN_SBILIFE.NS,FIN_SBIN.NS,FIN_SHRIRAMFIN.NS,FMCG_BRITANNIA.NS,FMCG_HINDUNILVR.NS,FMCG_ITC.NS,FMCG_NESTLEIND.NS,FMCG_TATACONSUM.NS,HEA_APOLLOHOSP.NS,HEA_CIPLA.NS,HEA_DRREDDY.NS,HEA_SUNPHARMA.NS,IT_HCLTECH.NS,IT_INFY.NS,IT_TCS.NS,IT_TECHM.NS,IT_WIPRO.NS,MET_ADANIENT.NS,MET_HINDALCO.NS,MET_JSWSTEEL.NS,MET_TATASTEEL.NS,OIL_BPCL.NS,OIL_COALINDIA.NS,OIL_ONGC.NS,OIL_RELIANCE.NS,POW_NTPC.NS,POW_POWERGRID.NS,SER_ADANIPORTS.NS,TEL_BHARTIARTL.NS
2023-01-17,0.006620251801261969,0.012945236115319907,0.002986184234413811,0.0039826334932046865,0.01177394887117108,0.0055535282823896545,0.007804947443084523,0.008485646226981182,0.0008724307729920713,0.007373373698201382,0.012658283895682099,-0.0035976184614384286,0.03489775344797466,0.004970365752591478,-0.007980309186977518,-0.00432645411498915,0.01477703618163075,0.008651641975233298,-0.00011555199334049126,-0.007207696009359196,0.007173878453575972,-0.0018851435864979547,-0.016807097729432743,-0.000825300628829247,0.012096970525816524,0.02676499095530409,0.006189129138729158,0.010591922399669516,0.0037400535358952935,0.006544890276010101,0.008925694826279914,0.005923124118735822,-0.002659383265809857,0.015739159378855515,0.00913546320783081,0.013214399869494397,0.011151375020497163,-0.005660748408604135,0.0053863319259218915,0.009990311619246038,-0.0022417259910020478,-0.005014623843857517,-0.0015774529856927195,-0.0030455400707424065,0.0016923340621922778,0.01409760925288341,0.010490130855080756,0.012671520539312526,-0.0029265675689125904,0.008591045573462682
2023-01-18,0.0008175177247825148,-0.000739232441612452,0.001119727572666002,0.000983767637513362,0.0017321455330593562,-0.016754049897857237,-0.0019455704495127935,0.0014780793966855021,0.00668461893360743,0.009469088256245246,-0.012850468614545137,0.024588409529044338,0.023842499696087028,0.006841518514950085,-0.004087280660017617,0.002286410241953972,0.017497842636420215,-0.013878825690678694,0.0050154032722245,-0.005991805204151715,0.0008062563427650595,0.00935200818249714,-0.0025329293668469675,0.00966491624651267,0.007229655593917158,0.006967070850399214,0.0071974937147915126,-0.00615554747450021,0.0005997963735742084,0.003913289548288639,-0.0053458051546333,0.0028912258109068715,0.007140154490930467,0.0036833888119050763,0.0038251039328205095,0.0034277256608275645,0.002196263994930995,0.017135072350061023,-0.011788376283965537,0.030380331539187632,0.012658843832056054,0.025642418475765538,-0.006767989447113789,0.017444330681503566,0.00942446469241609,-0.001655450315015665,0.01038122941183462,0.004340346560163303,0.002227526776269652,0.014070552235057597
2023-01-19,-0.009449182621726435,-0.0034362048218950815,-0.00014438210829300984,-0.0019684115178486223,0.0008944128640590343,-0.018909279855902846,0.001459514043755833,-0.027224071426993336,-0.01624025281340024,0.00023857683767433108,-0.009809829936706479,-0.020239424511785755,0.002907790186236889,0.005073700284492149,-0.008925860716721721,0.00229792424160968,0.004144533699540551,0.006963490377415188,-0.003860201882512343,-0.018527030908924345,-0.017833540448012865,0.009454233625630063,-0.0027089437333450085,0.008376075513122012,-0.004859706061244718,-0.013662241390212987,-0.0074985355726771424,-0.007201739176662964,-0.016118549102082193,-0.0050011719174709104,0.0013625761975408824,-0.007393761868247232,0.0004326275384387595,-0.003368443074276022,-0.0042149009629503685,-0.004997689602492031,0.004710662896613336,0.000495863357395137,-0.03772265608584187,-0.008085123218165699,-0.00929817668637865,0.008943198659512763,0.010349398681271351,0.0322169005987176,0.016611677666896175,-0.0010713456410317269,-0.004435908581204897,0.006362230422156244,-0.013375787130835986,-0.005876466271674826
2023-01-20,-0.0008952540762534031,-0.005128850379554838,-0.00837571889069866,-0.0036442729009576887,-0.007301719749108891,0.005970894501803537,-0.010261467168605489,-0.02771685988851837,-0.005781760392505147,-0.012934352403625702,-0.004892493210544537,-0.013442191267965168,-0.010236609539685726,0.001990024145714281,-0.016330136500833016,-0.025614507892393366,0.01019659124718589,-0.024587310430926147,0.004837269636036526,0.0015812756884156422,-0.002492791683902704,-0.020617713003426467,0.0039762103829512245,-0.013607767486688998,-0.0122996727229493,-0.03886225301869931,0.007349151058484604,-0.024745891187989484,-6.769056850227944e-05,-0.0076481537736975925,-0.010763475303815797,0.004238262069325939,-0.009850939791644406,-0.0032443931371019885,-0.008712858568957224,-0.0029690350809146605,-0.006476876313722609,-0.0006199243984627896,-0.002138864216003247,-0.018102292636367454,-0.024776459644395687,-0.004868213294135878,-0.009482794602797204,0.013527218455054248,-0.0009889164706799905,-0.011964267777827647,0.0,0.011261380272539014,-0.0020638196115348017,-0.009827913049769432
2023-01-23,0.014118614380748901,0.01663599729987776,0.010197476992976353,0.010366278834367833,-0.0026932840348339662,0.01293838535409912,-0.0024588160162276854,-0.0012024220233787222,-0.0027872052065012047,-0.01463519972340722,-0.046690199462753657,-0.004280525044671254,-0.007338110235281565,0.0023078227487703757,-0.0003375541059573155,0.00044357400080893795,0.007288480056988264,-0.002288580080791093,0.0015499404733752813,0.0018694312747862276,0.011757695650541203,-0.0005401899972184371,0.01383495815598473,0.005698853542166033,0.004366493792933648,0.01852278965847341,0.009370170046354497,0.008662844244929607,0.00540213338069148,0.01164656271846488,0.00860127954613136,-0.002934918909355229,0.018224795064784634,0.012023386065089238,0.014608742384204471,0.015284984711087019,0.01780523256618992,0.009504499451128955,-0.005745334537995378,0.008636948258420514,-0.010166821849598214,-0.00775669910781568,0.009339819148942607,0.013564006085408848,0.004935032025248654,-0.005068864197945975,-0.011026729683834618,0.0082525100796211,-0.006997144731013392,0.010734253762423391
2023-01-24,0.017223276687052303,0.007216302375281082,-0.0009736574509392918,-0.003430867919193293,0.03291975819192902,0.03311361531177555,-0.008902150832121048,0.009347668625000777,0.002555217426984745,-0.01737564707847948,-0.005864060248619265,0.02142939145589921,-0.011709208314058242,-0.02441924982674683,-3.755375568687455e-05,-0.0013569146171670968,0.013299504094187665,0.0005938080105554656,-0.001090432775126479,0.006288889288349263,-0.01326204539180363,-0.017246859830839074,-0.010211064086776097,-0.015138080033131805,0.013327509851117292,0.001577901665988988,0.0035466630509193207,-0.003952643336504072,-0.0020898484091132416,-0.007048318243800155,-0.00037654671718312464,-0.01981302394682725,-0.00822980497259085,0.01474099860816458,0.002516227259630529,0.006247143926649411,0.0049627207029429325,-0.000983269237243006,0.0016428078054202364,-0.019513349910138315,-0.016346551368708596,-0.013201499185123181,-0.0018609807946102278,-0.010924294497783446,-0.0013137092663176747,-0.005922045015995478,-0.004806275576934255,-0.01860833509143804,-0.010259819566391727,0.0038105282485267396
2023-01-25,0.008346974474506061,-0.003943844278048092,0.004714902969184328,-0.009410424077699795,0.009758161908089154,-0.007370471242675975,-0.015015296890642314,-0.012747271231804016,-0.005986417045129405,-0.005911917121602798,-0.015479649579140727,0.007743770754948986,-0.014969951955983192,-0.019805964051180035,-0.013864694693099608,-0.010153749182632609,-0.028020896574156746,-0.007662220516976254,-0.017902638931596413,-0.04742388131313156,-0.005954320822103968,-0.012486864843805474,-0.044115254572167834,-0.00881140660814355,-0.0017986623112020547,0.00836716533067908,0.000884658823751037,-0.0028655311165109707,-0.001147961386186415,-0.018911711942474953,-0.025652235325728613,-0.012255125061545514,-0.0006246808745731294,-0.013359462381069796,-0.005751429046142148,-0.0019079531225516513,-0.01833439001800257,-0.01249788797066025,-0.015532573295944138,0.009140011679426093,0.003594441692859099,0.00497100004860773,-0.006324621250397778,-0.006391260133969594,0.0019698171883152102,-0.013921323170387764,-0.0009038057952340487,-0.0070398283575797424,-0.06520434025500622,0.0010952236027847737
2023-01-27,0.05733103689630753,-0.013816905371163599,-0.01769608625146881,0.006611682962341523,-0.00531911700804597,0.06143148689570646,-0.05015264835376927,-0.019045112340527165,-0.010815339326581644,-0.009646361274735227,0.001564747291806197,-0.02998041185819209,-0.00685188148537707,-0.021064111394713897,-0.00011414994457452544,-0.00609172517630363,-0.02012656572676489,0.004519341589429288,-0.04556839243341728,-0.03498629618593883,-0.021196943092119554,-0.005742290621895375,-0.05187651049107763,-0.010540045351404913,-0.0017676815871858816,-0.003897299922952924,0.019701476342745692,-0.0009960712900176792,-0.006507157554219522,0.004676115195399089,0.011524737401467627,0.026554840724723066,0.0032157991361577874,-0.006388678098757741,-0.01557758939480677,-0.005467196122442098,-0.020228964948209412,-0.008754433367185134,-0.2047642380820324,-0.020866382613471273,-0.0045643908125384035,-0.002896740878548303,-0.029857369009297408,-0.016720934002496683,-0.031992086563971345,-0.01915348689384404,0.002408244143731771,-0.0006839351349193663,-0.17785843296315218,-0.002578982731818483
2023-01-30,-0.02458373431071569,0.006822623251219363,-0.012448506816415947,0.008598005097218411,0.00905756854496138,-0.00438575278652632,-0.05840684219848085,0.015868884698902505,0.0018428259192811807,0.012684889407722475,0.025304047804858436,0.0034370234890333698,-0.02197745483634071,-0.002176930787112753,0.022310532234934895,0.044327156510189945,-0.00102170282523367,0.00042529664198814524,0.007679671736598059,-0.024803443133971016,0.007646845238482899,-0.013528449800626566,-0.0032463043124525285,0.0022535537971401305,0.005997434192370444,-0.016987842327831088,-0.0034742716714097764,-0.0026288437404536815,0.0005439178969135693,-0.0015208258104362092,-0.012346108767348261,0.0034248448074118303,0.007923221111317491,0.017020007467485145,0.012851939641085807,0.00660363078134637,0.005807779505307715,0.010496191004985927,0.04648632270481164,-0.013980348274176456,-0.02761844289220927,-0.01587336180344226,-0.004317677228366429,0.01539355419269402,-0.018800759647827507,0.00953791824824868,0.015217378429336029,-0.03433417338675963,8.373515220392629e-05,-0.005567422626944219
2023-01-31,-0.005979573039248181,0.022278961361579034,0.022304242897565232,0.034796083201224015,0.00884134930016845,0.018867458277080834,0.06527602531445628,-0.014694177649070227,0.017654819730424886,-0.005268430974722844,0.02832023083134068,0.013673197587717666,0.005427998378967148,-0.0002867877010699257,-0.0010423441752542258,-0.02274159673794038,-0.0066197773063282955,-0.015598596556548352,0.010148721019499112,-0.00561704760132325,0.0027478504527073417,-0.011333103235080732,0.028031491174668823,0.03379167237829138,-0.020437741377450927,0.003343157623879858,0.02166051370902585,-0.007759874074376806,-0.00839512736817752,0.004285517254431799,-0.016030759077331223,-0.0010747695882576212,-0.016489637912576547,-0.011121361530776329,-0.003287206584318723,-0.022069827074597145,-0.020575028218395137,-0.008488364212569622,0.0276319807708691,-0.008397630443739413,0.020802498546219038,0.007968144154123837,0.02403003169080319,-0.004437548763707077,0.0,-0.0025034428943187747,0.01352954633526536,0.022404709101878216,0.025876736852787453,0.00012979628182780459
2023-02-01,-0.0018218513673071259,0.012107145983784139,-0.013113747713198655,-0.019555296285967756,-0.014317401014343836,-0.012128131318174796,-0.04304053370771762,0.006545255933641639,-0.013233168111344677,-0.0015103892340767693,0.007851350529331376,0.01608260197304136,0.009906588929513956,-0.016600983716807734,-0.056818806796930535,-0.011825508881804997,0.014887106444808493,-0.11551810974718649,0.019109415548148247,-0.03869079821260129,0.007883316923101588,-0.09466262763562552,-0.048397333721817044,0.008320642600965125,0.012280706529527188,-0.0009706853800418723,0.0253603441742551,0.0037840060891414598,0.01537129889095521,0.001584777119930706,0.013756349809583117,0.006304990183237401,-0.019128108675191983,0.008783292712976766,0.01124862386574596,0.014674352067965708,0.008583743691391435,0.008861181957824114,-0.33124357648288016,-0.0011748739251960252,0.01832502929958009,0.019442234774255107,-0.025224399959239835,-0.018855832307518434,-0.004495901816165837,-0.005944039731637344,-0.006741892264140355,-0.0004616617264443081,-0.212933115604677,-0.0015590651924768566
2023-02-02,-0.005419665372197906,-0.02631893735179528,-0.02461059195519277,0.0002588146043838104,0.011486126761673203,-0.004150560990243848,0.02336429648345033,-0.01398345475413834,-0.01624436437454981,0.006872653016896532,0.003669010843575838,-0.004450699235436659,-0.00030306680965885125,0.012980436213104688,0.0028344050801333617,-0.017261215162870214,-0.014980671416861647,-0.04562473040200626,0.01166588485151208,0.03215958770878803,0.009725040107821152,-0.0017141277083895917,0.001421195056012801,-0.02564691649220184,0.04519991417820785,0.023268061885356177,0.04649489362690413,-0.007110146990611746,-0.004939234438436072,-0.007334469568520869,-0.006561862492746862,0.004265315266133484,-0.007218868261866041,0.015339741009033117,0.020831111744481625,0.015155829226584575,-0.0069594237967031064,0.017368221911690254,-0.310585057760889,-0.005250507014170695,-0.003156941384059279,-0.017355857999342143,-0.007497410763616494,-0.013689468098525028,-0.005561384234852893,-0.005549812258385609,-0.018403642952368907,-0.017938821295334594,-0.0683222652440089,0.011184167458416447
2023-02-03,0.016184593658569002,0.03042778431053703,-0.0025210546289909756,0.02598305218062151,0.008101053796700465,0.0014603190779645476,0.00802357888047411,0.020033418299530793,0.06499604128132563,0.010948432952164544,0.0030020943323158644,0.020481082863371834,0.01004317745005128,0.01616204161778635,0.05025291473305526,0.05057378863956176,0.03399930364688128,-0.00774253722528632,0.00685367535796675,0.02537475700117019,0.01047428363059301,0.02721109143798076,0.03003123529740721,0.011440865921453503,0.0121281425661928,0.005261539160292397,0.005400046821265875,0.002618672087144249,-0.014415346228674792,0.004738865518559529,-0.0029303214770852286,-0.002692388725852225,0.02018985326461064,-0.0030055134651920928,0.009833121526953969,0.006308847934287379,-0.005276312533084463,-0.003792794169189035,0.013673884786197323,-0.012431920722484483,0.0060989754542246245,0.0033291877066153473,-0.016694877953550038,0.005726736690645466,0.005907965775171685,0.0008805660006077709,-0.008121511670582652,0.010057407336528913,0.07576699219798481,0.019292005291453133
2023-02-06,-0.0008958992779499598,-0.017028416700867948,0.015236075449415127,-0.008683122573460881,-0.0038430555539671896,-0.007775152492773409,0.00690208772587839,-0.0022485598044541164,-0.0020727477112827426,0.0010820837550688774,-0.008654461285832141,-0.004501720126525937,-0.004834983713775932,5.670452132952113e-05,0.004178403882820898,0.014845437468420906,-0.004259146898042723,-0.014110139313194749,-0.01176138807958977,0.02293285859215059,-0.018881885703668402,0.00030747486431480876,0.002202666394783495,0.011350046181058783,-0.0006915976962680876,-0.0042183808003256095,0.007198512974332358,0.0009046335830327063,0.0043259235475394744,0.016122065723791233,0.007309677204977346,-0.0020211651594389847,-0.0046795589446938565,-0.0003927597816329024,-0.018648516337437523,-0.00643888505149476,-0.005900904549977954,-0.007999550501981291,-0.00892558396226096,-0.027124017393828814,-0.028832807919482808,-0.024391466428945074,0.021349853742785207,0.0031927607830114658,-0.005559451728851973,-0.007563997997437157,0.003015683773992861,0.010187687957202053,0.08930570282882101,-0.004614013631098535
2023-02-07,0.007853998314131815,0.004284365646870248,-0.01585787646755122,-0.006781700249559776,-0.016474180895073676,-0.014929874905808965,-0.0005292728630081361,0.0013969244073979133,-0.004526133795534492,-0.00111301981191007,-0.007810449003442702,-0.01387514425801198,0.004257863081013913,-0.00403014460977343,0.005457679652557337,0.009188936728705958,0.001482146830143357,0.0018653361140529034,-0.001113437016476165,0.012103754380113732,0.0161257322514649,-0.005858681905518321,0.003112041270203838,-0.0018181985467735375,-0.004072533045483371,-0.013896591558570934,-0.02683037827279815,-0.0022894919155387944,-0.002126257229596458,-0.00118108404666549,0.0014555336410182118,0.02063830681737647,-0.016701904363474636,-0.015348001573873086,-0.004756941636396105,0.0036350844661768964,-0.0028886994851277333,-0.0103087143498528,0.13663032872856912,-0.04060317897143892,0.004280240715395031,-0.052436652671884514,-0.0048055539789902,0.00045522807083423254,0.007981954027406056,-0.0024039354432642914,-0.0048294874695071965,-0.0009219277221584918,0.014018092193832826,-0.004253538500871713
